generated_smiles,reached_max_length
CC(C)(C)C)c([B-](c3c(F)c(F)c(F)c(F)c3cccc2)c2c(F)c2c(C)cc(C(C)CCCCC3=C2P(c2ccccc2P(c2cccc5)c5ccccc1B(c1c(Cl)c(C)cc2C(C)(C)C,False
Cc1cccc2)cc1,False
CC(=C(B(c4cccc2B(c1cc(C)cc2C)c2cccccccc2B(c2ccccc1)C(C)(C)C)C(C)C,False
Fc1c(F)c21,False
CC1(CC)C(B(c2c(Cl)c3c(F)c(F)c1F,False
CC(C)C)cc(C)c1,False
CC(=C(B(c2ccccc2)cc1)c1c(F)c1c(Cl)c3Cl)c(Cl)c(Cl)c(Cl)c2C)c2c(C)c1,False
Cc1cccc1P(C(C)(CC)c2c(F)c(F)c1c(C)c(Cl)c(Cl)c(C)c(C)cc(C)cc1C,False
CCC(C)C1CCC2B(c2c(Cl)Cl,False
Clc1c(C)c1,False
CC(C)C)cc(C)c1cccc1BCl,False
c1cc(CB(c2c(C)cc(C)cc(C)cc2C)c(Cl)c2Cl)c(Cl)c(Cl)c3Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(B(c1c(F)c(F)c(F)c(F)c(F)c2F)C2CCCCCCC(C)(C)N1C(C)(C)N1C(C)(C)C2CC(P(c4cccc(P(c5cccc2B2Oc3cccc,True
Cc1cccc2)c(Cl)c(Cl)c(Cl)c(C)cc(C(=CC(C)C)c(Cl)c2c(Cl)c(Cl)c2c(Cl)c(Cl)c3Cl)c(C(N2CCCC3)c(Cl)c3Cl)c2c(C)c(C)cc2C)c(N(c2ccccc2P(C2=C3CCCC1(C)C,False
Cc1cc(C(C)(C)N1Cc1cc(C)cc2C)c(P(c2c(C)cc2C3(C)C,False
CC(C)C2CCCC2(C)C,False
CCN(CC)C(C)C)c(B(c2c(C)cc(C)c1,False
CC(C)C)cc2C(C)C1CCCC1CC(C)c1,False
COB(OC)c1,False
CC1(CC)CCCCC3)c2c(Cl)c3Cl)C2CCCCCCB(c2c(B(c2cccc(-c3cccc2)P(c2c(C)cc(C)cc(C)cc3C2(C)C,False
Cc1cc1c(Cl)c2Cl)c(C)cc1)c1cc(C)cc(C)c(C(=CCB(c2c(F)c(F)c(F)c2c(C)cc(C)cc2C)c2c(Cl)c3Cl)ccccc2)c2ccccc2B(c2c(C)c(P(c2cccc3)c3c(F)c(F)c(F)c(F)c(B(c3c(C)cc2C(C)CB(c2cccc1)P,True
CC1(CC)C(C)(C)P(CB(c2cccc2B(c2c(F)c(F)c(F)c(F)c2F)n1,False
CC(C)(C)P(c1c(Cl)c(Cl)c2cccc2cccc2B2OCC(C3)C2B(c2c(F)c(F)c(F)c1F,False
Cc1ccc(C)cc(C)cc(C)c1,False
CC(C)(C)COCC(C)(C)C)C(c1c(C)cc(C)c1,False
Cc1cccccc23)cc1,False
Cc1cc(C(CB(c1c(Cl)c(Cl)c2c(F)c(F)c(F)c1F)c1F,False
c1cc(C)c1,False
Cc1cc(C)c1,False
CCC1C(c1c(Cl)c(Cl)c2c(F)c(F)c(F)c(F)c(F)c(F)c2F)c2F)c2F)c2ccc(OB(c2c(Cl)c1Cl,False
c1cc(C)c1,False
Fc1c(F)c1c(F)c(F)c(F)c(F)c(F)c(F)c(F)c2F)c(F)c(F)c(C)cc(C)c1,False
Fc1c(Cl)c(Cl)c(C)cc3C2(C)cc2C)c(Cl)c3Cl)(c3ccccc(P(c3ccccc2P(C2=C3CCC(=CC(C)(C)P(B(c3cc(C)cc2C)c2cccc3)c3c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(C(F)(F)F)c(F)c4F),True
Cc1cccc2)c2c(F)c(F)c(F)c(F)c1cc(C)c(C)cc2C)c2Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(B(c1c(F)c(F)c(F)c(F)c(F)c1c(C)cc1C,False
CC(=C(B(c2c(Cl)c2Cl)n1,False
Cc1cccc2c1Oc1c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(B(c2c(F)c(F)c1F,False
Cc1cc(C)cc1)C2B(c2ccccc2)c2c(B(c3c(F)c(F)c2c(Cl)c1Cl)c(Cl)c(Cl)c2Cl)c3Cl)CCP1c1ccc(B(CCC(C)P(CB(c1c(C)cc2C)c(-c3cccc2)c(F)c(F)c(F)c(F)c(F)c(F)c1F)c1F)c1F)c1F)c1F)c1F,False
Bc1cc(C)cc(CCC(C)(C)C)N1Cc1cccc2)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c21,False
Cc1cc(C)c1,False
CC(=C(B(c2cccc2)c2cccc1,False
Cc1cc(C)cccc3N(Cc2cccccn2)c2c(B(Cc2cccc4-c4cccccccccc3C)c3c2-c2cc(C)cc1,False
Cc1cc(C)c(Cl)c1Cl)c(Cl)c(C(F)(F)c1F)c1c(C)c1,False
CCN(CC)C(CB(c2c(C)c2c(F)c(F)c(F)c2F)c2F)c2c(B(c3c(Cl)c(Cl)c(C2N(Cc3ccccc3N(Cc3cccccccc2N(c2cccc2)c2c(Cl)c(Cl)c(Cl)c1Cl)c(Cl)c(Cl)c(Cl)c(Cl)c2cccccc4cccc1,False
CC(C(C)CCCC3)C3CCCCC3)c(Cl)c(Cl)c(Cl)c(Cl)c2c(F)c(F)c(F)c(F)c(F)c2F)n1,False
Fc1c(C)cc(C)cc(C)c1c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c2F)c(F)c2F)c(F)c(F)c(F)c2F)c(F)c(F)c(F)c(F)c(F)c(F)c4c(F)c2c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)c3Cl)c3Cl)c1c(C)c1,False
CCC(C)(C)P(CB(c1c(F)c(F)c1c(Cl)c1Cl)c(Cl)c1c(F)c1F)c1F,False
CC=C(Pc1cc(C)cc(C(C)C2CCCC1)C2B(c2cccc3c2CCCC(C3)C2B(c2c(C)cc(C)c2cccc1,False
Clc1c(F)c(F)c(F)c(F)c2c(Cl)c2Cl)c(Cl)c(Cl)c2c(Cl)c4Cl)c2Cl)c(Cl)c(C)c(P(C2=CC(c3c(F)c2cccccccc2)c2cccc3)C=C2B(c2c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)c3c(F)c(F)c(F)c(F)c(F)c(F)c,True
Fc1c(F)c(B(c1c(F)c(P(c3c(Cl)c(Cl)c2Cl)c(Cl)c(Cl)c(C)c(Cl)c(Cl)c(Cl)c1Cl)c3cccc3)cc2C)c(Cl)c(Cl)c3Cl)c(Cl)c2cccc3)C3CCC(C)(C)B(c1cccc1,False
CC(C)(C)C)cc(C)cc2C)c(Cl)c(Cl)c1Cl)c2c(Cl)c(Cl)c1Cl,False
CC(C)P(CB(c2c(F)c(F)c(F)c(Cl)cccc2)c(Cl)c(Cl)c(Cl)c(C)cc3C)c3cccc2)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(B(C3CCCC3C(c3c(Cl)c2Cl)c3Cl)[P+]1(C(C)(C)B(c2c(C)c(C,True
Cc1cc(C)c2c(Cl)c(Cl)c(C)cc4C)c4c(Cl)c(Cl)c2c(P(c2c(F)c(F)c2F)n1,False
Clc1c(F)c(F)c1F)c1F)CP(c1c(Cl)c(Cl)c2Cl)CCP1c1cc(C)cc3C)C(B(c2cccccc1B1Oc2c(Cl)c(C(F)(F)F)c1F,False
CN(CC)(C)c(P(c2ccccc2-3)c2c(C)c1,False
Clc1c(Cl)c(Cl)c2C)c2c(Cl)c(Cl)c(Cl)c2Cl)c2Cl)C2C3CCC(C)(C)[P+]1(C(C)(C)C)c(P(c2ccccc(B(c2c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c1ccccc3B(c3c(Cl)c(Cl)c3Cl)CCB(c1cc(C)cc(C)c(B(c,True
CC(C)C)C(C)(CC)CCC2B(c2c(C)c(Cl)c(Cl)c2ccccc1B(c1c(F)c1F)c1F,False
Cc1cccc2)P(c2ccccccc3)c3cccccccc3)[P+]1(C(C)(C)c1,False
Fc1c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c(Cl)c(Cl)c1Cl)c(Cl)c2c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(B(C(=CCB(c2ccccc3)C[B-](c3c(C(=CCB(c2c(C)cc2C)c2c(C)c(P(CCB(c2ccc,True
CC1(C)C,False
Cc1cccc(C)cc2C)c2P2CCCC2)c2cccc1,False
Cc1cccc(C)c1,False
Cc1ccc(C)cc(C)c1,False
ClB(c1cccc3B(c3c(Cl)c(Cl)c2Cl)c1Cl,False
CC(C)P(B(c2c(Cl)c(C)cc2C)c(Cl)c(Cl)c(Cl)c1cc(C)c2P2CCCC2)c(Cl)c(Cl)c(C)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(C)cc(C)c1,False
Cc1cc(C)c1,False
c1cc(C)cc(-c2c(B(c1c(F)c(F)c(F)c(F)c(F)c(F)c2c(C)cc2C)C2CC(P(c2c(F)c(F)c(F)c(F)c3ccccccc3)c3c(C)cc(C)cc(C(F)(F)F)cc(C)c([B-](c2ccccccccc2c1ccccc4)cccccccc1B(Cl)c(Cl)c(Cl,True
Cc1cc1c(Cl)c(Cl)c(Cl)c(C)c(Cl)c(C(F)(F)F)cccc2)c2c(F)c(F)c(F)c(F)c(F)c(F)c1F,False
CC1(C)cc(C)cc3C)C(C)C)c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)c(Cl)c2c(Cl)c2Cl)c(Cl)c3cc(C)cc1,False
Fc1c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,False
CC1C(N1CCCC2B(c2cccc2)c2ccccccn2)c2c(C)cc3C2(C)C)C(C)(C)CB(c1ccccc2N3Cc2cccc2)c2c(Cl)c(C2CCCC3C(c3c(Cl)c(C)c(Cl)c(C)cc(C)cc2C)c(P(c2cccc3c2-c2cccc3)c3c(Cl)c(Cl)c2Cl)CP(c,True
CC(C(C)CB(c2c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c2ccccc2)c2ccccc1)c1cc(C(=C(B(c3c(C)c1,False
CC(C)(C)P(CB(c2c(Cl)c(Cl)c(Cl)c1c(Cl)c(C)cc1,False
CCN(CC)CC,False
Cc1ccc(P(c4c(F)c(F)c(F)c3cccc2cccc2)c2c(C)c1c(Cl)c21,False
Cc1cc(C)cc3C2(C)C,False
Cc1ccc(B(c2c(C)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)n1,False
Fc1c(F)c(F)c(F)c(F)c2ccccccc43)c12)C(C)C)cc2C)C2C3CCC(B(c2c(F)c(F)c(F)c(F)c(F)c(F)c(F)c3F)c3cccc1)c1c(Cl)c(Cl)c4c(F)c(F)c(F)c2F)c2c(Cl)c(Cl)c(C)c1,False
Cc1cc(C)c1,False
Cc1cccccc1)c1c(F)c(F)c(F)c1F,False
Cc1cc(CB(c2c(P(C(C)C)C(CB(c1c(C)cc(C)cc(C)c(P(c2ccccc2B(c2c(C)cc(C)c1,False
Cc1cc(C)c1,False
CN1c2c(F)c2F)c(F)c(F)c(F)c(F)c2F)c2F)c(F)c(F)c1F,False
Fc1c(B(c2ccccc3c2oc2c(F)c(F)c(F)c(F)c3c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)cc(B(c1cccccccc3)c3cccc(C(F)(F)F)c3F)c3c(Cl)c(Cl)c1c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c3F)c3)cc2C)c,True
Cc1cc(C)c1,False
Cc1cc(C)c1,False
Cc1cccc2N(Cc3cccc3)c3c(F)c(F)c2F)c2c(C)c1,False
CC1(C)C)cc1C)B(c2cccc32)c(Cl)c(Cl)c1Cl)c1Cl)c(Cl)c(Cl)c21,False
CC=C(Pc1cc(C)cc2C)c(Cl)c1Cl)P(c2c(C)cc(C)cc(C)cc(C(F)(F)F)cc(C)c(N(c2c(P(CCB(c3c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c3Cl)c(Cl)c(Cl)c(Cl)c(C2N(Cc2cccc3)c3ccccc3c2-c2c-3cccc12,False
Cc1cc(C)cc2C)C2C3CCCC3)c(Cl)c(C2CCCC1C[B-]2(c3c(F)c3F)c3c(F)c1c(F)c1F)c1F,False
Clc1c(B(c1c(Cl)c1c(F)c2c(F)c(F)c(F)c2c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c3F)C(P(c3c(Cl)c(Cl)c(Cl)c(Cl)c2cccc2)c2cccc1B(c1cccccccc2)cc1Cl,False
Fc1c(Cl)c(Cl)c(Cl)c(B(c4c(F)c1F,False
Cc1cc(C(=CCB(c2c(Cl)c1c(Cl)c(Cl)c(C)c1c(F)c1F,False
Fc1c(Cl)c2Cl)C2)c(F)c(F)c(F)c(F)c3F)c3F)c3F)CC(c3cccc2)c2ccccccc2)cc1,False
CC(C(C)(C)CCC2N2CCCC3C(c3c(F)c2F)c2F)C1c1cc(C)cc(C)cc(B(c2c(F)c(F)c(F)c1F,False
Clc1c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c1F,False
CC(C)C)CCCC1C(c1c(F)c2c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c2Oc2c(F)c(F)c2F)c2F)c2F)c(B(CCC(C)(C)N1c1cc(C)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)c(Cl)c1Cl)c(Cl)c(Cl)c(C)c(B(c2ccccccc2)c2cccc,True
Bc1cccccc1B(c1c(Cl)c(C)cc(C)cc(C)cc(B2c3ccccc2)N2CCCCCB(c2ccccc4)c4cccc1)c1c(Cl)c(Cl)c(Cl)c2c(C)cc(C)c1,False
Cc1ccccc5)c24)CC3)c(F)c1cccc(C)c1,False
CC(=C(B(c4ccccc2-3)c21,False
Fc1c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c1F)c1F)c1c(Cl)c2Cl)c(Cl)c(Cl)c1c(F)c(F)c3ccccccccc2)cc1,False
Cc1cc(C)c(Cl)c(Cl)c(Cl)c(Cl)c(C)cc(C)c1ccc(C)c(Cl)c(Cl)c1Cl,False
Cc1cc(C)cc(C)cc2C)c(Cl)c3c(Cl)c(Cl)c(C)cccc1N(Cc2ccccc3)cccccc1,False
CC(=CCB(c1c(F)c(F)c(F)c2F)c2F)C2CCCCC3)c(Cl)c2c(F)c(F)c(F)c(F)c4F)ccccc1)C(C)(C)B(c2c(C)c1,False
Fc1c(F)c(F)c2F)N2CCCC2)C(CB(c2cccc1P(c1ccc(C)cc(C)cc(C)c(Cl)c(B(c2c(F)c(F)c(F)c2F)c2F)P(c1c(Cl)c1Cl)c(C)c1,False
CC(C)(C)B(c2cccc1)C2B(c2cccccc2)cc1C)c1,False
CC1(C)C[B-]2(c2cccc1)c1cc(C)c1c(F)c(F)c(B(c3cccc2)c2c(Cl)c1Cl,False
Bc1cc(C)c([B-]2(c3c(F)c(F)c(F)c(F)c(F)c3F)c3)c3cccc1)CB(c1c(Cl)c2cccc1B(c1c(F)c(F)c(F)c(F)c(F)c(F)c2F)c2F)c(F)c(F)c(F)c(F)c(F)c1)C2B(c1c(Cl)c3Cl)c(Cl)c1c(Cl)c(Cl)c(Cl)c3,True
CC(C3)C2P(c2ccccc3C)C(C)(CC)CCC2(C)C,False
Cc1ccc2)C1,False
Cc1cccc4)cccccc3c2-c2ccccccc4)c23)ccccc1,False
CC=C(B(c3c(F)c1F)c1c(Cl)c(Cl)c2c(B(C2=C3CCC(B(c1c(C)cc2C)C(C)C)n(B(c2c(B(Cc2cccc3O2)cc(B(c3c(c2P2CCCCCCC2)c2cc(C)cc(C)c1,False
Fc1c(c2P(c2c(C)cc2B(c2c(F)c(F)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)P(c2c(C)cc2C)c2cccccc1B(c1c(F)c1F,False
Cc1ccccccc3)c3c2-c2c-3ccccc1,False
Cc1cccccc1)N1Cc1ccc(c34)P2c2cccc1,False
Fc1c(F)c(F)c(F)c3F)cc(C)c1,False
Cc1cccccc2)c2c(F)c(Cl)c2ccccc1B(Cl)c(Cl)c(Cl)c(Cl)c1Cl)c3c(c2P2CCB(c2c(C)c1,False
CC1B(c1ccccccc1,False
Cc1cc(C)c1,False
Clc1c(F)c(F)c(F)c1F,False
Cc1ccccccc3c2oc2c(F)c2F)c2F)P(c1c(B(C2=C3CCC(C)P(c1c(F)c(F)c(F)c(F)c(F)c3F)c(F)c(F)c(F)c(F)c(F)c(B(c1c(F)c(F)c(F)c(F)c(F)c2F)c(F)c(F)c(F)c(F)c1F,False
Cc1cccccc3c2-c2cccc2c1N(Cc2ccccccc2)c2cccc1)CB(c2c(Cl)c(Cl)c2Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)CCB(c1cccc2C)c(Cl)c(Cl),True
Cc1cc(C)cc1,False
Cc1cccc3c2Oc2c(F)c(F)c(F)c(F)c(B(c2c(Cl)c(Cl)c2c(Cl)c(Cl)c(Cl)c(C(C)(C)N1c1cc(C)cc(C)cc2C)c(PC(=C(B(c3cccc(C)cc(C)c(B(c2c(C)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1P(C(C)(C)cc2C)c(Cl,True
Cc1cc(C)cc1,False
Cc1cc(C)c2c(F)c(F)c(F)c(F)c2c(F)c(F)c1F)=C(c1c(Cl)c(C)cc(C)cc(C)cc1,False
CC(C)(C)cc(C)c(-c2c-3cccc(C)cc2C)c2c(F)c(F)c(F)c(F)c(F)c(F)c3cccccc1)B(c2c(C)c(P(c2c(F)c2F)c(F)c(F)c(F)c3c(Cl)c(Cl)c3cccc3)ccc2P(c2c(C)cc2C3(C)C)c(P(c2cccc1,False
CC1(C)C)c(C(F)(F)F)c3F)cc(C)cc(-c3cc(C)cc2B(c2c(Cl)c(Cl)c1P(C1CCCC2)C2CCC(C)(C)N1c1cccc1)B(c1cccc3c2-c2c(F)c2F)c(Cl)c(B(c2c(F)c2c(C)c1,False
Cc1cccc2N(c2c(F)c(F)c(Cl)c(Cl)c2Cl)c(C)cc(C)c(P(c2cc(C)cc1C)c1,False
CN1c2c(C)c1,False
Cc1cc(C)cc1)B(c1c(F)c(F)c2F)c2F)c2cc(C(F)(F)F)c1F)=C(c1c(Cl)c3Cl)(c3c(Cl)c(Cl)c(Cl)c1P(c1c(F)c(F)c(F)c3F)c3F)CCCC(C)C)cc(C)cc(C)c1,False
CCN(CC)C(C)(C)cc1C2(C)c(Cl)c2Cl)c2Cl)c(Cl)c(Cl)c2Cl)c1Cl)c(C=C(CP(c1cccc1)c1c(F)c(F)c(F)c4c(F)c(F)c(F)c(F)c3ccccc2N(c2c(C)cc(C(N2CCCCCB(c2c(Cl)c(Cl)c(Cl)c(Cl)c1c(Cl)c2c(,True
Cc1cccc3C)c3c(Cl)c(Cl)c(Cl)c(Cl)c(C)c1c(Cl)c(C(F)(F)F)ccccc2P(c2c(Cl)c2Cl)C2CCCC2P(c2c(Cl)c1Cl)c2cccc1)N1Cc1cc(C)cc(C)cc1,False
CC(C)C)cc(C)cc2C)c(P(CCC(C)(C)CO2)cc1)c1c(F)c(F)c(F)c(F)c2F)c(F)c(F)c2F)c2cccc1)c1c(F)c(F)c(F)c(F)c(F)c(F)c2c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c1c(F)c(F)c1c(c2P(C2=C3CCCCC3C(,True
Cc1ccccc2)C1,False
c1ccc(B(c1cccccc3)C=C(Pc1cc(C)cc(C)c(PC(=C(c1c(F)c(F)c(F)c1F)c1F)c1c(C)cc(C)cc1C)c1,False
CCN(CC)c2c(F)c(F)c(F)c(F)c(F)c2c(F)c(F)c(F)c(F)c2F)c2F)c2F)c2F)C2C)C(CC)C(B(c2c(C)c1,False
CC(C)(C)C)n(B(c4cccc(P(c4cccc23)c(F)c(F)c(F)c2F)c2ccccc3c2CCCC1C(c1cc(C)c1,False
Cc1cc(C)cc(B(c3c(Cl)c(Cl)c3Cl)c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c3Cl)c(C(C)(C)C)CCCCCB(c1c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c3Cl)c2Cl)c(Cl)c1P(c1cc(C)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)n1,False
Cc1cccccc3c2-c2c-3cccc2P(c2c(C)c1,False
Cc1cc(C)c(C2N(Cc3cc(C)c(-c3cccc(P(C2C=C(CP(c1ccc(P(c3c(F)c(F)c(F)c(F)c(F)c(F)c2F)P(c1ccc(B3c4c(Cl)c2Cl)P(c1c(Cl)c2Cl)c1Cl)c(Cl)c(Cl)c(Cl)c2cccc1)C2B(c2cccc4)c4c(Cl)c2Cl),True
Cc1cc(C)c2c(F)c2F)c(F)c1c(Cl)c(Cl)c(Cl)c(C)cc1,False
CN1c2c(Cl)c(Cl)c(B(c2c(Cl)c(Cl)c2ccccc2B(c2c(F)c(F)c(F)c(F)c1F,False
CC(B(c2cccccc3c2CCCCC2N2CCC1C[B-](c3cc(C)cc(C)cc(C)c(Cl)c2Cl)c(Cl)c(C2CCCC2)c(Cl)c3c(F)c3F)c3c(Cl)c3Cl)(c3c(F)c1c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c1F)c1P(c1c(Cl)c2Cl)c(Cl),True
Cc1ccccc2)cc1C)c1,False
CCN(CC)(C)N(C)CB(c2c(Cl)c(Cl)c(B(C3CCCC2)c2cccc2B(c2c(F)c3F)c3c(Cl)c1Cl)c1Cl)c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,False
Clc1c(F)c(F)c(F)c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)C2CCC1C[B-]2(c2c(C)c1,False
Cc1cc(CB(c1c(F)c(Cl)c(C)c1,False
Clc1c(F)c(F)c(F)c(F)c2F)c2F)c(F)c1F,False
CC(C)(C)C)N1Cc1cc(C)cc2C)cc(C)c(Cl)c(Cl)c(B(CCP(c1c(F)c3)c3c2oc2c(F)c(F)c(F)c(F)c(F)c(F)c2c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c2cccc2)c2c(Cl)c(Cl)c(Cl)c(Cl)c3c(F,True
CC(C)(C)C)CC1(C)C1CCCCC(C)(C)C)c2c(F)c2F)cc(C)cc2C)c2cccccc2P(c2cccc32)c(Cl)c(Cl)c1Cl,False
CC1(C)CB(c2c(F)c(F)c3cccc3c2-c2c(Cl)c2Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c2c(F)c(F)c2c(B(Cc2ccccccc1BCl,False
CC1(C)C1CCCC2(C)cc3C)C(B(c4c(F)c(F)c1F,False
Clc1c(F)c(F)c(F)c(F)c1F,False
CCC1C[B-](c3c(C)c(Cl)c(Cl)c1cccc2)c2c(Cl)c(Cl)cccc4)c4c(F)c1c(F)c(F)c2F)c(F)c1F)C(P(c4c(ccc(P(C(CB(c2c(C)cc(C)c(Cl)c(Cl)c2cccc3)[P+]2(c2c(C)c(Cl)c1Cl,False
Cc1cc(C)c1,False
CC1(C)CCCC1C[B-](c1c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c2F)c1P(C(C)CCCCC2)c(F)c(F)c(F)c(F)c(F)c4F)ccccc32)c(Cl)c(Cl)c(B(c2cccccc2)c2cccc3B(c3c(Cl)c2Cl)c(Cl)c2Cl)c(Cl)c1c(Cl),True
CC(C)(CC)c2c(F)c(F)c3c(F)c(F)c1F)(c1c(Cl)c1c(Cl)c2c(F)c(F)c(F)c2F)c2F)c(F)c(F)c(F)c(F)c2F)C2CCCC1)C1CC(C)(B(c2c(C)cc(C)c(Cl)c2Cl)c(Cl)c(Cl)c2c(C)cc(-c3cccccccc(C)c(P(c4c,True
Clc1c(B(c1cccc3)C=C(B(c2c(B(c2ccccc3N(Cc2ccccc2)c2c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c2F)c(F)c(F)c3F)c3F)cc(C)c(BP(c2c(Cl)c(C)cc,True
CC1(C)CC,False
CCC(B(c2cccc4)c4c(F)c(F)c4cccc4)c23)c(Cl)c(Cl)c(Cl)c(C)c2c(P(c3c(C)cc(C)cc2C(C)P(c1c(Cl)c(B(c2c(F)c(F)c(Cl)c(C)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c3Cl)[P+]2(c2cccc1,False
CC(B(c1c(C)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,False
CC1(C)CB(c3c(Cl)c(C)c1,False
CC(CC)C(C)(C)C,False
Fc1c(Cl)c(Cl)c1Cl)c2c(C)c1cccccn2)c2c(F)c(F)c(F)c(Cl)c(C(F)(F)F)c1cccc2)cc1,False
Cc1cccc2P(c2c(Cl)c(Cl)c2Cl)c2)c2ccccc2cccc4ccccc3)c3c(F)c2F)c2F)c(F)c2F)c(F)c(F)c2F)c2F)c2c(F)c2F)C2(c2c(F)c1F)=C(c1c(C)c(Cl)c1Cl)P(c2c(B(c1c(Cl)c(Cl)c2Cl)c(Cl)c(Cl)c(Cl,True
Fc1c(C)c1,False
CC(C3)C2P(c2cccc2c1-c1c(Cl)c(Cl)c(C(C)(C)cc(C)c1,False
CC1(C)C)C(C)C,False
Clc1c(Cl)c(Cl)c1Cl,False
Cc1cc(C)cc2C)c(Cl)c(Cl)c(C)cc2C(C)(C)N1c1cc(C)cc2C)C(C)C1CCCCC2B(c2c(Cl)c(Cl)c(Cl)c(Cl)c3Cl)c(C)c1,False
CC1(C)C,False
c1ccc(C)cc2C)c2c(F)c1F,False
Fc1c(Cl)c(Cl)c2Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c2c(C)cc3C)C(C)C)c(P(c3c(Cl)c1cc(C)cc(C)cc(C)cc2C)c(C)cc2C)c(Cl)c1Cl,False
Cc1cccccc2C)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c(Cl)c1Cl)CCP1c1cccc2C)c(Cl)c(Cl)c(C2N(Cc2cccc2)c2c(F)c(F)c1F,False
CC1(C)C,False
Cc1cccc3)c3c(Cl)c3Cl)c(Cl)c(Cl)c(Cl)c(C(F)(F)F)c3cccc1)c1c(F)c1F)c1F,False
Fc1c(Cl)c3Cl)c(Cl)c(C)cc2C)c(P(c2cccccc4)c23)c(C)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c3cccccc1,False
Cc1ccccc4-c4ccccccccccccccc3B(c3c(Cl)c1ccc(B(c1c(F)c(B(c3cccc2B(c2c(Cl)c(Cl)c1cc(C)c(Cl)c(Cl)c(Cl)c(C)c1,False
Cc1cccc1,False
CC(C)C)cc3C2(C)C,False
Cc1cc(C)c1,False
Cc1cc(C)cc2C)c(P(c2ccccccccc2B(c2c(C)c1,False
Clc1c(F)c(F)c(F)c2c(C)c1,False
Cc1cc(C)cc2C)c2c(B(c1cc(C)cc(C)cc(C(=C(B(c2c(Cl)c3Cl)c(Cl)c(C)cc(C)c([B-](c1c(F)c1ccc(C)c2c(C)c1,False
CCN(CC)CC,False
Clc1c(F)c(F)c(F)c(F)c(F)c1,False
Cc1ccccc3)C[B-]2(c3c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(C(CB(c2c(C)c1c(Cl)c(C)cc(C)cc2C)c2cccc1)c1c(Cl)c1Cl)c(Cl)c1c(Cl)c(Cl)c(C)c1,False
CC=C(B(c2cccc3)C[B-]2(c2c(F)c(F)c(F)c1F,False
